,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
189,Sistema,Sistema,6207978.97,6013395.78,5809847.13,5730045.05,5977592.24,6644847.28,6800742.72,7211866.38,7800670.62,8134578.86,8527711.87,8825713.68,8567929.88,8549675.08,8647438.06,8612526.62,8437065.65,8335936,9110852.56,9419156.95,9055857.67,8424757.44,7483340.53,6604007.22,2014-04-08
190,Sistema,Sistema,6111939.59,5914813.11,5774647.99,5757377.99,6003151.31,6669363.39,6789079.39,7159868.67,7670187.21,8036321.88,8366501.44,8678659.39,8453309.79,8505121.15,8645785.78,8627480.55,8475309.16,8378522.33,9159175.2,9444366.58,9054288.73,8338594.56,7428835.12,6604290.96,2014-04-09
191,Sistema,Sistema,6102611.95,5875938.26,5718572.82,5686809.24,5939651.74,6600133.51,6773179.4,7155776.63,7703841.55,8031809.19,8360184.7,8628866.15,8377948.61,8416875.15,8599086.45,8601833.17,8462397.27,8303405.42,9151792.01,9487177.48,9077049.69,8387353.47,7518236.71,6752773.65,2014-04-10
192,Sistema,Sistema,6296600.94,6055751.93,5933372.83,5893760.92,6131190.51,6667745.87,6787895.98,7235032.09,7846226.89,8162838.87,8516705.27,8732025.81,8542895.78,8537854.06,8717243.18,8717197.95,8517648.05,8341282.07,9154656.67,9359510.6,9040948.89,8333177.92,7597015.94,6997275.33,2014-04-11
193,Sistema,Sistema,6405039.39,6141505.96,5948005.22,5857148.4,5943812.67,6117874.3,6268113.26,6819933.98,7402101.5,7696739.34,8034157.99,8293141.2,8164748.48,7986321.61,7755937.56,7620235.75,7397229.78,7316258.81,8350563.8,8752838.92,8442298.9,7862730.3,7201374.99,6536466.6,2014-04-12
194,Sistema,Sistema,6169517.16,5901263.44,5728471.67,5596654.98,5568364.46,5526328.71,5447720.36,5811297.03,6200072.28,6539202.11,6756600.71,6895324.33,6929039.67,6830266.44,6739197.28,6670416.18,6589278.36,6629944.32,7504146.64,7994052.05,7873056.87,7525614.95,6941647.03,6507727.87,2014-04-13
195,Sistema,Sistema,5996364.4,5814766.05,5673252.79,5650717.03,5803328.08,6077246.35,6305937.12,6913400.14,7657510.44,8070980.52,8407885.7,8693312.36,8590578.57,8487699.09,8665927.13,8589883.56,8449344.84,8237895.04,9013625.83,9247243.38,8938891.93,8285033.31,7482589.35,6699055.67,2014-04-14
196,Sistema,Sistema,6203440.13,6016480.08,5870225.7,5805212.48,5951510.23,6198831.36,6412359.51,6956807.04,7589998.34,7939504.69,8192096.96,8548164.88,8469522.43,8368490.85,8399288.43,8345218.68,8203192.83,8103342.4,8929155.27,9078009.64,8678342.36,8010963.39,7247840.72,6414293.43,2014-04-15
197,Sistema,Sistema,6018093.34,5833083.46,5683077.2,5583069.56,5765729.12,6034191.74,6246317.47,6828229.83,7398367.61,7700291.25,7954955.62,8249358.31,8242076.07,8121746.93,8053282,7946490.02,7755192.05,7671699.68,8569145.39,8831938.23,8492135.11,7826666.67,7142120.59,6431338.31,2014-04-16
198,Sistema,Sistema,5928767.49,5629324.4,5468768.43,5353675.68,5349814.84,5362631.86,5201622.43,5451273.21,5839669.03,6094777.17,6368344.63,6514012.13,6643317.3,6550871.8,6408536.89,6281414.29,6163736.43,6147651.21,7205774.78,7672618.7,7457598.28,6955973.16,6392296.21,5848144.02,2014-04-17
199,Sistema,Sistema,5479986.23,5229686.67,5122211.27,5036765.89,5013268.02,4951058.25,4804509.96,5132412.84,5493133.2,5687325.64,5877000.9,5998695.22,6200564.82,6056904.31,5951764.86,5809926.69,5727049.28,5829061.6,6744807.19,7028909.39,6861638.25,6584960.66,6273370.41,5769411.27,2014-04-18
200,Sistema,Sistema,5428522.82,5162925.69,5069381.87,5028096.5,5105587.79,5142411.72,5147378.78,5603490.21,6133825.69,6539675.61,6866473.93,7037867.68,7076247.37,6925842.67,6789340.92,6751689.19,6667796.99,6756825.62,7678422.93,7901766.6,7582756.54,7175678.84,6651042.16,6106193.27,2014-04-19
201,Sistema,Sistema,5703526.76,5441642.38,5256820.28,5220489.44,5239188.4,5212909.84,5074699.18,5367871.28,5793593.17,6138756.26,6378621.24,6511134.75,6569440.79,6504226.77,6393841.26,6295600.41,6244645.89,6319765.24,7398291.66,7911727.27,7683430.61,7234480.69,6701904.77,6161569.44,2014-04-20
202,Sistema,Sistema,5752984.84,5516515.41,5396248.62,5431657.9,5663374.6,6299922.37,6496638.42,6988262.64,7645964.12,7990879.93,8298198.18,8608271.77,8382169,8246249.64,8371791.02,8334218.24,8309869.6,8239072.35,9073799.98,9240783.82,8845417.97,8139033.46,7245937.73,6408868.37,2014-04-21
203,Sistema,Sistema,6011280.23,5812890.29,5657346.61,5620114.66,5871440.08,6600942.04,6748206.45,7099036.56,7595067.16,7856838.62,8185694.72,8394582.35,8163737.93,8069178.61,8238571.15,8307302.15,8238231.79,8174774.63,9066047.83,9330515.43,8868007.27,8080124.02,7287038.33,6586840.36,2014-04-22
204,Sistema,Sistema,6087210.18,5872612.62,5741003.34,5726259.02,5982058.49,6630155.18,6816931.11,7189200.83,7694627.37,8009071.76,8397201.62,8612824.33,8346087.27,8392415.87,8497858.63,8483771.15,8355647.59,8277619.09,9074278.17,9269752.82,8866941.34,8119735.83,7190676.51,6458495.7,2014-04-23
205,Sistema,Sistema,5951787.1,5728116.9,5633078.11,5622337.31,5895152.31,6497227.41,6726658.09,7042334.16,7471581.73,7730381.26,7951457.26,8232411.32,8027644.28,8027225.93,8123513.51,8207686.99,8139889.72,8072755.82,8987036.17,9306581.54,8902108.45,8194686.78,7271489.34,6539046,2014-04-24
206,Sistema,Sistema,6115261.23,5855161.61,5729634.3,5688897.22,5960938.78,6633260.29,6845507.51,7227889.44,7725291.93,8020605.33,8332511.38,8587965.19,8416307.42,8336434.91,8482473.09,8521377.49,8338389.23,8249657.2,9106713.5,9277503.6,8891880.34,8245723.5,7429160.49,6706142.35,2014-04-25
207,Sistema,Sistema,6259044.74,6012130.44,5838076.71,5754718.19,5832596.69,6008904.2,6176798.15,6683626.5,7206382.91,7531572.15,7838373.1,8034841.54,7943696.85,7747184.73,7531181.58,7388131.26,7265295.38,7327270.58,8334470.02,8578646.63,8260404.86,7714363.71,6999233.09,6419007.94,2014-04-26
208,Sistema,Sistema,6046729.11,5725838.78,5551718.53,5496673.74,5472506.79,5446918.69,5365329.45,5649214.12,6018873.18,6339355.86,6570502.48,6789067.14,6819360.7,6781910.64,6616522.71,6520564.49,6431774.27,6489622.71,7597746.51,8132583.88,7957223.54,7534129.17,6901369.99,6238716.17,2014-04-27
209,Sistema,Sistema,5870224.25,5683127.03,5546415.18,5547221.37,5808223.1,6416986.75,6592786.17,7015093.16,7586740.09,8039094.63,8426602.42,8712715.96,8563909.66,8598795.83,8761933.54,8766000.38,8648968.72,8461509.92,9269411.25,9603340.78,9232390.77,8429850.85,7588588.66,6733349.36,2014-04-28
210,Sistema,Sistema,6207158.03,6016399.01,5864910.59,5801773.62,6013078.81,6682938.99,6878688.81,7244418.26,7728970.13,8049776.9,8324503.25,8654978.21,8433411.87,8501975.77,8702599.83,8643394.65,8500830.94,8404085.28,9250345.96,9508634.59,9162655.27,8477128.11,7529183.26,6751672.74,2014-04-29
211,Sistema,Sistema,6271233.25,6019937.03,5888514.45,5844704.32,6060708.63,6684039.22,6875888.5,7233998,7655690.39,8049370.42,8418685.09,8680761.38,8476913.04,8463938.59,8602843.98,8530365.62,8365449.22,8270645.4,9083707.83,9274843.41,8866948.24,8159866.88,7337710.54,6548626.93,2014-04-30
212,Sistema,Sistema,6058789.46,5786116.86,5585898.96,5531724.22,5567868.5,5541448.52,5467252.52,5831662.64,6218466.83,6577852.12,6917432.25,7145124.58,7208230.54,7096260.56,6908956.53,6818310.25,6774957.78,6867938.17,7991311.41,8412946.61,8131038.44,7548417.11,6886488,6330310.97,2014-05-01
213,Sistema,Sistema,5952970.5,5742363.83,5597838.83,5576796.11,5766793.7,6249586.72,6474411.97,6977650.63,7537468.5,7912657.74,8269082.44,8450055.56,8283292.86,8232231.28,8313883.42,8263444.38,8147858.23,8039855.05,8934721.61,9168869.36,8653414.58,8016265.6,7274531.7,6653247.13,2014-05-02
214,Sistema,Sistema,6236911.94,5868280.94,5744546.54,5699256.9,5785981.21,5979616.44,6075751.99,6634065.71,7220333.71,7563583.04,7880280.77,8019487.99,7905927.18,7775753.36,7597980.79,7495141.36,7270478.87,7392326.81,8393931.56,8713117.57,8362516.94,7777180.81,7154606.03,6537464.98,2014-05-03
215,Sistema,Sistema,6101878.82,5823393.41,5632124.33,5523656.2,5512711.76,5459775.16,5379611.23,5658266.23,6042690.89,6355466.42,6559005.16,6734815.16,6867456.38,6828463.01,6590678.82,6437716.88,6229258.54,6365150.15,7560922.98,8026580.1,7864755.19,7316522.49,6695591.63,6042206.95,2014-05-04
216,Sistema,Sistema,5716208.51,5484748.72,5319137.32,5323665.62,5635890.48,6296241.84,6419450.52,6923182.7,7454451.14,7912838.46,8281861.21,8527630.41,8319221.26,8317177.39,8416222.49,8368443.8,8321047.73,8163341.28,8971645.51,9293316.91,8938713.15,8219111.79,7288544.84,6528628.77,2014-05-05
217,Sistema,Sistema,6078479.41,5847737.1,5716502.29,5674529.71,5902013.05,6535232.92,6774172.16,7182627.58,7673155.26,7978786,8394196.69,8587035.47,8317587.93,8365558.28,8514874.14,8501167.39,8378163.96,8294190.7,9128077.51,9334436.77,9018638.79,8298967.17,7353483.99,6625382.96,2014-05-06
218,Sistema,Sistema,6175814.62,5935099.2,5769207.79,5707920.28,6029221.5,6607162.74,6810169.74,7095120.98,7567329.3,7929587.27,8293235.74,8500022.12,8253166.81,8112678.06,8239038.25,8271742.62,8180125.08,8028881.87,8847194.14,9208985.98,8832458.39,8059951.07,7206857.74,6496903.92,2014-05-07
219,Sistema,Sistema,6070199.47,5875102.31,5771910.39,5758187.61,5994999.05,6618517.02,6844618.86,7208460.25,7626875.83,7976207.33,8319087.38,8542668.41,8314785.15,8307048.72,8481752.15,8507998.64,8383900.33,8362778.2,9177204.74,9314817.99,8813215.44,8220373.62,7324940.13,6564908.99,2014-05-08
220,Sistema,Sistema,6136793.35,5930411.01,5778049.48,5741438.14,6034064.53,6603887.77,6762754.42,7125076.48,7615783.19,7915695.75,8245875.32,8451472.14,8214323.13,8134713.72,8269013.75,8277399.1,8209408.83,8142541.48,8940494.86,9100967.77,8672787.03,8083992.45,7337463.11,6656800.25,2014-05-09
221,Sistema,Sistema,6163473.64,5932579.93,5779480.48,5710986.17,5837431.68,6005958.7,6217233.45,6778071.33,7289003.95,7617986.39,7907776.63,8035434.38,7944759.4,7675849.55,7477126.82,7418385.49,7281415.4,7274772.49,8145442.56,8472196.47,8166751.76,7661837.32,6978713.51,6392612.15,2014-05-10
222,Sistema,Sistema,5957313.94,5685830.62,5474272.48,5358870.51,5328216.14,5260778.55,5210417.94,5551870.56,5955318.76,6277826.54,6535177.67,6659113.97,6641616.26,6491977.12,6322793.96,6211787.47,6150841.42,6263097.05,7150599.19,7661725.06,7585327.67,7259447.46,6672507.34,6100678.02,2014-05-11
223,Sistema,Sistema,5712064.95,5497969.36,5394550.33,5366180.93,5674934.12,6316004.18,6574062.44,6982412.21,7548154.85,7936269.99,8275264.11,8552369.2,8357393.38,8362662.46,8505845.37,8491030.11,8398155.21,8151307.55,8930201.15,9270895.58,8933565.35,8244010.97,7335943.3,6583172.66,2014-05-12
224,Sistema,Sistema,6133197,5912735.36,5786841.49,5761784.03,5997611.9,6631463.19,6811251.38,7208391.47,7695571.99,8095188.57,8453127.4,8684531.61,8432913.12,8443344.56,8537453.8,8543515.7,8433919.97,8193860.28,8880662.26,9296698.9,8961858.02,8354315.89,7491830.48,6685693.16,2014-05-13
225,Sistema,Sistema,6266036.17,6040035.69,5885728.35,5800490.48,6136725.84,6696703.82,6911082.8,7351412.34,7831910.04,8146584.15,8433204.51,8626948.46,8411482.32,8375190.84,8532903.3,8579065.18,8433262.46,8319486.77,9043614.23,9252053.98,8862632.5,8258034.46,7342276.31,6678621.73,2014-05-14
226,Sistema,Sistema,6161379.46,5907594.96,5759093.88,5733230.84,5969163.83,6480311.75,6722513.89,7189521.61,7676587.51,7965015.98,8322405.1,8496810.75,8278765.62,8225578.4,8422911,8429754.51,8339610.66,8234857.26,9006623.33,9200481.8,8797666.4,8185670.76,7334044.81,6541446.96,2014-05-15
227,Sistema,Sistema,6129584.64,5878682.46,5745269.76,5693664.66,5907273.25,6348727.94,6609039.47,7140975.87,7702106.38,8078812.08,8411137.07,8624315.52,8456843.49,8399797.61,8515031.69,8469864.1,8308174.71,8152344.94,8926199.55,9097599.76,8739385.69,8114317.85,7391270.41,6743047.53,2014-05-16
228,Sistema,Sistema,6278911.66,6007868.24,5856878.42,5807832.06,5849259.92,6019145.79,6246686.83,6771991.53,7370851.92,7705609.42,7944071.18,8129169.59,8020236.28,7832357.22,7640934.93,7482468.98,7312118.07,7293247.22,8132304.74,8482888.12,8179011.4,7657007.44,7066362.22,6461453.59,2014-05-17
229,Sistema,Sistema,6094978.77,5821071.72,5645406.13,5515840.92,5497237.14,5418691.84,5300533.3,5570564.09,5999071.77,6268858.62,6549708.03,6746060.6,6779818.68,6719995.94,6566845.46,6479018.96,6414813.32,6534473.35,7488349.01,7977026.77,7780402.07,7359613.37,6802262.23,6245779.54,2014-05-18
230,Sistema,Sistema,5827255.41,5608239.36,5486000.33,5446818.01,5687980.88,6308648.66,6527823.05,6992031.87,7582210.2,7998217.17,8349835.87,8576579.15,8364823.79,8355023.85,8431278.17,8380176.2,8247812.48,8089393.56,8795370.61,9138304.34,8782082.58,8102631.55,7298859.24,6553325.18,2014-05-19
231,Sistema,Sistema,6066498.26,5885623.44,5746507.97,5712212.52,5923382.27,6502384.27,6763119.62,7167189.46,7591224.52,7925821.51,8286039.21,8490458.57,8256954.08,8252167.24,8407521.94,8364187.13,8282556.17,8155248.24,8904724.4,9147625.41,8729605.09,8082209.57,7203575.05,6575339.85,2014-05-20
232,Sistema,Sistema,6103571.13,5914517.18,5788034.83,5727940.34,5975555.18,6575429.85,6775101.85,7138290.15,7619886.2,7857765.37,8244836.43,8426123.78,8183714.96,8212438.43,8351470.6,8304051.32,8149597.42,8036597.86,8879491.94,9177568.6,8694370.77,7947388.04,7195789.59,6517591.42,2014-05-21
233,Sistema,Sistema,6044593.76,5795243.7,5673303.58,5654970.06,5885006.74,6506830.26,6743225.8,7173214.94,7647521.66,8030996.24,8331758.77,8557821.94,8336571.38,8324098.69,8495005.47,8471924.63,8392625.83,8298874.11,9013129.54,9232695.36,8915040.14,8278907.08,7367006.65,6704446.8,2014-05-22
234,Sistema,Sistema,6122755.11,5925177.82,5820600.02,5778374.17,5988614.46,6506835.79,6738597.18,7188343.77,7711344.68,8039825.03,8394545.57,8624644.71,8412142.32,8377899.33,8496891.71,8449760.52,8336275.05,8252359.74,8900583.3,9072921.88,8700336.94,8137062.45,7392081.95,6672226.68,2014-05-23
235,Sistema,Sistema,6198940.38,5971124.66,5807575.13,5726921.96,5804958.91,5937436.44,6120551.05,6664280.9,7338418.52,7639381.48,7890399.69,8144305.94,8083676.85,7888338.32,7759658.44,7617349.02,7425027.3,7331023.37,8149789.36,8496409.86,8242732.04,7758689.98,7105665.41,6492315.28,2014-05-24
236,Sistema,Sistema,6022121.57,5765340.57,5636317.06,5513115.5,5492779.83,5393862.34,5379305.63,5702797.37,6118011.71,6454429.37,6663421.86,6804666.8,6833277.41,6707609.06,6536647.92,6427837.43,6397099.32,6499391.12,7516089.21,8017700.48,7890919.12,7491096.03,6845073.21,6233528.89,2014-05-25
237,Sistema,Sistema,5850026.51,5587446.95,5477888.17,5484530.02,5717211.16,6220308.77,6530816.35,7019127.66,7612968.86,7930502.85,8295165.26,8539511.22,8292316.3,8271691.4,8399973.04,8382924.46,8247157.24,8095720.66,8902429.84,9199066.52,8809404.6,8216915.49,7325847.6,6599462.33,2014-05-26
238,Sistema,Sistema,6183319.26,5897623.12,5774866.3,5751673.51,6005972.68,6593378.56,6805229.54,7223378.28,7697066.2,8018169.61,8316699.27,8525644.8,8310792,8285659.15,8415132.47,8403919.15,8256735.41,8164340.95,8885846.49,9140316.7,8691307.83,8085545.8,7114649.07,6461212.89,2014-05-27
239,Sistema,Sistema,6018075.67,5795792.2,5675818.35,5665146.7,5934054.85,6545623.5,6711536.45,7154068.1,7673672.8,8040553.06,8409579.96,8622972.18,8334475.81,8342991.57,8459478.5,8396156.45,8284101.98,8247489.63,8983562.75,9171521.11,8823894.12,8118589.97,7280288.11,6624911.26,2014-05-28
240,Sistema,Sistema,6079581.58,5889130.8,5754284.46,5757826.23,6003885.22,6629706.69,6852002.85,7248789.34,7701539.44,8014985.65,8336751.7,8515018.63,8267310.73,8191413.64,8315549.47,8328811.74,8217535.51,8147050.48,8862304.19,9121075.32,8693315.8,8063170.14,7192463.45,6513914.45,2014-05-29
241,Sistema,Sistema,6074341.32,5855862.1,5705215.85,5714995.27,5903426.26,6506205.86,6746799.16,7165474.12,7715181.52,8019579.69,8345851.21,8551535.3,8306343.13,8330535.09,8454951.19,8459654.43,8325592.37,8147721.91,8850038.68,9024936.04,8721516.65,8119321.74,7435428.46,6751953.97,2014-05-30
242,Sistema,Sistema,6291018.88,6015149.85,5851206.53,5784541.97,5835067.9,5951812.84,6152960.06,6696030.82,7293588.65,7730075.3,7973358.07,8117197.58,8043094.76,7832385.33,7587902.16,7575203.25,7468603.74,7434293.2,8237758.78,8545118.28,8294319.4,7760127.27,7168042.92,6582093.68,2014-05-31
243,Sistema,Sistema,6147804.1,5852800.96,5676560.61,5541719.06,5492135.64,5400787.75,5322308.32,5722395.04,6072104.54,6380770.78,6555580.87,6745730.58,6781384.19,6713810.18,6547794.02,6421173.92,6373961.26,6403829.29,7263743.69,7729132.52,7574125.56,7220728.51,6693115.87,6223549.68,2014-06-01
244,Sistema,Sistema,5799288.9,5568100.87,5431612.98,5321972.48,5311280.46,5312397.49,5226643.51,5555232.05,6042064.12,6517744.96,6863528.94,7060316,7160447.13,7022088.38,6844448.24,6756851.92,6723329.83,6815101.13,7798572.04,8306633.26,8061236.81,7493465.71,6819366.09,6267455,2014-06-02
245,Sistema,Sistema,5889900.37,5655492.17,5544244.9,5532441.45,5773341.48,6391807.18,6653601.49,7058677.22,7598374.62,7971725.29,8326918.5,8472824.22,8331244.9,8371515.72,8510759.12,8520117.71,8435294.28,8260858.73,9020179.28,9299230.15,8945176.89,8290176.03,7471322.94,6771070.84,2014-06-03
246,Sistema,Sistema,6257574.47,5988315.99,5846027.44,5820833.95,6093903.06,6679117.95,6866921.86,7253032.5,7757873.32,8080122.94,8344901.88,8538236.57,8357614.98,8400199.46,8593532.93,8597159.53,8504833.05,8347268.5,9037592.8,9459436.45,9099386.48,8425133,7554392.02,6808895.22,2014-06-04
247,Sistema,Sistema,6365823.1,6104901.13,5910481.57,5896615.48,6146279.93,6726042.42,6914523.55,7358108.99,7854069.36,8155018.76,8482727.47,8676107.02,8495471.26,8510817.43,8656682.82,8670830.08,8561188.46,8416744.62,9090741.13,9408275.14,9054323.33,8444198.47,7638516.53,6870639.97,2014-06-05
248,Sistema,Sistema,6367398.69,6115425.37,5974638.21,5931619.82,6151972.4,6719685.73,6956241.83,7417597.33,7873434.21,8261995.37,8621897.11,8796318.38,8571833.6,8622984.58,8775969.71,8751523.76,8637190.43,8492031.81,9162468.23,9390320.42,8987784.8,8260509.51,7481162.48,6962828.44,2014-06-06
249,Sistema,Sistema,6438176.39,6188433.27,5952010.74,5897899.67,5934906.94,6042229.87,6227300.51,6784258.79,7374463.85,7724716.63,8065017.61,8221350.8,8148536.69,7935515.88,7774632.13,7624119.84,7491141.9,7589061.95,8468823.54,8693868.5,8356029.54,7760109.21,7096017.7,6580251.29,2014-06-07
250,Sistema,Sistema,6130810.95,5863336.09,5692439.4,5612849.66,5594545.95,5521481.78,5362700.55,5704531.2,6073649.89,6376111.73,6604152.79,6781650.2,6843140.97,6777873.06,6659359.69,6581189.08,6470104.15,6562759.42,7438049.03,7976793.78,7891723.6,7564098.9,6977754.75,6370037.41,2014-06-08
251,Sistema,Sistema,5974279.35,5759164.55,5634021.87,5646765.93,5890705.4,6437660.42,6654211,7099830.98,7695125.52,8111214.6,8448592.68,8665729.2,8506220.77,8489714.51,8607703.27,8590435.22,8489998.68,8305348.42,9021597.15,9414412.31,9048993.35,8412049.88,7499022.27,6764057.86,2014-06-09
252,Sistema,Sistema,6296341.11,6073915.69,5926831.17,5887467.29,6131514.48,6663181.07,6912767.39,7340049.81,7861468.74,8085085.74,8453627.38,8639779.47,8457419.09,8359911.64,8503885.19,8589548.97,8520505.99,8407518.95,8989676.78,9280966.4,8840234.33,8280265.21,7398676.21,6691450.16,2014-06-10
253,Sistema,Sistema,6266206.17,6032488.62,5898936.55,5881479.14,6121646.86,6672472.67,6838402.9,7233195.1,7732390.76,8070644.22,8399292.37,8638266,8414722.45,8413845.37,8604449.59,8594751.83,8540984.7,8384583.14,9006627.2,9388291.51,9064329.02,8400224.08,7586822.67,6796180.84,2014-06-11
254,Sistema,Sistema,6329158.35,6076651.19,5928938.85,5904598.52,6130788.92,6683356.5,6939566.86,7400328,7957624.49,8312824.33,8673085.15,8833283.94,8736018.24,8787867.19,8923624.39,8926325.88,8798216.82,8466643.52,9141515.17,9470197.05,9150696.93,8452400.08,7588319.39,6866493.48,2014-06-12
255,Sistema,Sistema,6378724.53,6166322.86,6029956.16,5997131.71,6223536.68,6677311,6931329.94,7450916.07,7995116.1,8350384.32,8712391.07,8949922.9,8726049.55,8697444.86,8856157.61,8798643.52,8626831.98,8407518.59,9031332.48,9298170.01,8853200.31,8311146.59,7580453.99,6913186.18,2014-06-13
256,Sistema,Sistema,6470453.41,6154248.26,5899244.13,5832470.51,5982242.39,6105507.08,6303832.39,6906253.71,7536087.19,7928405.07,8074300.32,7786938.02,7582959.36,7610978.63,7494288.15,7383666.78,7290599.55,7353814.87,8085382.24,8413665.46,8137309.29,7655194.7,6998049.65,6372644.72,2014-06-14
257,Sistema,Sistema,5966874.62,5732218.86,5581298.81,5490496.67,5452378.04,5399502.17,5377692.19,5745034.04,6092885.81,6370101.75,6585937.16,6791506.32,6790621.91,6679749.21,6535757.78,6453613.93,6460362.57,6519967.03,7387941.72,7939685.18,7808480.32,7417271.03,6866453.66,6288099.59,2014-06-15
258,Sistema,Sistema,5960951.65,5734547.51,5646320.2,5635468.08,5810622.11,6148904.25,6469980.57,7118589.63,7765364.41,8147671.94,8533512.12,8810263.07,8668301.63,8621561.19,8774869.47,8719133.06,8474495.2,8313829.38,8886745.36,9280163.41,8968477.55,8355154.99,7496491.44,6828257.36,2014-06-16
259,Sistema,Sistema,6329132.97,6082384.51,5882676.86,5857492.5,6045229.16,6463898.81,6806702.11,7371152.4,7908955.55,8270334.31,8622451.93,8875802.52,8674955.14,8643093.53,8721301.38,8700136.59,8501499.63,8255638.35,8937472.94,9336188.1,8989073.25,8345752.67,7534115.83,6834965.09,2014-06-17
260,Sistema,Sistema,6362655.87,6112531.12,5999199.55,6012854,6175623.77,6536384.54,6826387.93,7375849.1,7938744.5,8250354.6,8530546.22,8811109,8591034.09,8635785.43,8780288.01,8758125.52,8480474.9,8140856.29,8829252.33,9345216.82,9034307.31,8370740.03,7590379.58,6855110.36,2014-06-18
261,Sistema,Sistema,6348728.73,6124215.54,6032229.35,6019360.39,6175246.54,6506671.26,6868091.61,7452282.14,8083494.73,8497659,8772864.17,8369898.18,8083988.91,8360628.47,8614028.76,8616688.02,8438142.69,8237089.72,8812862.98,9200986.63,8819518.11,8174824.08,7389868,6754058.5,2014-06-19
262,Sistema,Sistema,6166713.09,5915913.28,5815398.91,5781793.91,5927141.93,6220857.2,6592747.72,7289959.21,7835650.58,8177048.28,8511613.64,8739787.01,8562491.98,8508030.51,8601267.12,8590513.97,8436072.7,8285022.01,8892474.55,9221996.44,8818830.59,8192377.53,7456489.29,6806564.74,2014-06-20
263,Sistema,Sistema,6300305.47,6037513.99,5861954.68,5795975.32,5864946.61,5969711.04,6182577.74,6777904.68,7380700.47,7759122.07,8068341.98,8284104.11,8111160.61,7933631.95,7711485.88,7604375.89,7428046.93,7407913.1,8230514.78,8665341.57,8368284.48,7807522.07,7189793.27,6512288.01,2014-06-21
264,Sistema,Sistema,6108088.29,5780816.49,5578265.92,5501710.73,5490023.05,5393030.05,5286338.74,5746545.15,6126133.41,6393076.91,6655005.29,6823673.19,6848551.08,6710526.2,6522683.59,6440942.1,6381970.08,6437713.94,7287445.2,7794967.68,7596714.52,7292572.66,6800479.35,6302996.47,2014-06-22
265,Sistema,Sistema,5863231.87,5576315.97,5462100.15,5388779.97,5379747.55,5470756.73,5416660.49,5792853.53,6244404.82,6695585.51,7040788.19,7284575.79,7334880.53,7193738.27,7002783.08,6859456.45,6835092.73,6817438.33,7764350.7,8271821.54,8035128.35,7526487.95,6995398.24,6277688.61,2014-06-23
266,Sistema,Sistema,5851527.21,5662329.94,5542132.24,5492420.5,5636679.14,6039579.61,6496596.55,7172510.59,7794628.16,8125174.79,8531651.06,8744146.3,8655159.77,8603780.96,8525282.64,8117381.42,7941910.04,8030518.94,8853282.2,9101753.2,8713407.67,7961590.96,7202464.2,6530768.95,2014-06-24
267,Sistema,Sistema,5998735.72,5760096.44,5634034.93,5602744.99,5741177.23,6088769.44,6502651.68,7101031.05,7674594.09,8013551.45,8289717.79,8508229.32,8305648.46,8217205.74,8284333.03,8249932.34,8118034.45,8108566.56,8708045.44,9012412.2,8532833.56,7829289.68,7019991.82,6270117.7,2014-06-25
268,Sistema,Sistema,5924025.48,5588145.56,5461866.08,5464891.96,5651881.97,6106236.8,6377826.28,7000520.07,7638506.48,8012971.42,8359949.95,8545762.12,8396925.28,8354683.36,8451109.63,8441910.82,8283935.63,8136850.12,8770989.73,9182837.59,8773023.9,8116643.62,7290536.22,6616156.92,2014-06-26
269,Sistema,Sistema,6140566.61,5872748.06,5668169.75,5624622.75,5757887.26,6118844.19,6440441.62,7030319.75,7642168.38,8043048.48,8295117.69,8453090.69,8338999.48,8275648.3,8393370.92,8371888.27,8197810.03,7955043.71,8584666.29,9048706.31,8665475.51,8047748.53,7436137.55,6782766.6,2014-06-27
270,Sistema,Sistema,6329929.08,6123394.86,5844830.81,5744743.01,5760594.95,5975818.81,6137856.27,6638922.27,7225207.46,7614370.61,7908435.26,8118400.32,7925874.41,7547966.83,7311738.42,6882866.56,6696120.45,6763969.93,7580600.1,8161025.93,7919115.26,7429727.13,6845658.94,6339489.68,2014-06-28
271,Sistema,Sistema,6002243.31,5754182.25,5545935.92,5414282.86,5371911.23,5273746.82,5130296.12,5547531.02,5930727.22,6242053.36,6511419.17,6731814.39,6798787.59,6713995.22,6565287.65,6456800.12,6373753.96,6296500.4,7024635.4,7615078.06,7533122.49,7211366.95,6709352.75,6146729.89,2014-06-29
272,Sistema,Sistema,5770224.06,5456801.75,5264754.69,5151552.96,5138671.52,5313802.15,5211130.87,5550427.68,5928604.16,6390000.42,6754018.24,7045756.67,7108615.28,7058056.31,6952140.15,6854369.49,6711217.58,6746553.95,7675223.74,8201714.16,7921242.41,7418649.54,6800953.63,6238513.41,2014-06-30
