,Id,Value,Date
2479,Sistema,9609997900,2020-07-15
2480,Sistema,9637895900,2020-07-16
2481,Sistema,9655784800,2020-07-17
2482,Sistema,9652752600,2020-07-18
2483,Sistema,9666150400,2020-07-19
2484,Sistema,9677676700,2020-07-20
2485,Sistema,9699986500,2020-07-21
2486,Sistema,9730548500,2020-07-22
2487,Sistema,9758605400,2020-07-23
2488,Sistema,9875229600,2020-07-24
2489,Sistema,10148018800,2020-07-25
2490,Sistema,10282287600,2020-07-26
2491,Sistema,10441172500,2020-07-27
2492,Sistema,10521784000,2020-07-28
2493,Sistema,10542487800,2020-07-29
2494,Sistema,10591791200,2020-07-30
2495,Sistema,10610971400,2020-07-31
2496,Sistema,10619792700,2020-08-01
2497,Sistema,10611107300,2020-08-02
2498,Sistema,10572002800,2020-08-03
2499,Sistema,10527222900,2020-08-04
2500,Sistema,10485021400,2020-08-05
2501,Sistema,10453632500,2020-08-06
2502,Sistema,10428933300,2020-08-07
2503,Sistema,10473416000,2020-08-08
2504,Sistema,10466917700,2020-08-09
2505,Sistema,10435732100,2020-08-10
2506,Sistema,10417421500,2020-08-11
2507,Sistema,10410268000,2020-08-12
2508,Sistema,10457338200,2020-08-13
2509,Sistema,10519057700,2020-08-14
2510,Sistema,10567812200,2020-08-15
2511,Sistema,10615492100,2020-08-16
2512,Sistema,10676786700,2020-08-17
2513,Sistema,10659681700,2020-08-18
2514,Sistema,10653620500,2020-08-19
2515,Sistema,10731452000,2020-08-20
2516,Sistema,10780382300,2020-08-21
2517,Sistema,10893042100,2020-08-22
2518,Sistema,10968993600,2020-08-23
2519,Sistema,10999148400,2020-08-24
2520,Sistema,11049504800,2020-08-25
2521,Sistema,11070392300,2020-08-26
2522,Sistema,11051095600,2020-08-27
2523,Sistema,11063099700,2020-08-28
2524,Sistema,11032324200,2020-08-29
2525,Sistema,11036957600,2020-08-30
2526,Sistema,10993123700,2020-08-31
2527,Sistema,10988001600,2020-09-01
2528,Sistema,10992596600,2020-09-02
2529,Sistema,10986997200,2020-09-03
2530,Sistema,11041239800,2020-09-04
2531,Sistema,11089497300,2020-09-05
2532,Sistema,11150445900,2020-09-06
2533,Sistema,11164712400,2020-09-07
2534,Sistema,11319384300,2020-09-08
2535,Sistema,11325924700,2020-09-09
2536,Sistema,11325519200,2020-09-10
2537,Sistema,11316067400,2020-09-11
2538,Sistema,11343237600,2020-09-12
2539,Sistema,11363712400,2020-09-13
2540,Sistema,11356755000,2020-09-14
2541,Sistema,11338782400,2020-09-15
2542,Sistema,11344249900,2020-09-16
2543,Sistema,11336418700,2020-09-17
2544,Sistema,11385412700,2020-09-18
2545,Sistema,11446226500,2020-09-19
2546,Sistema,11515951700,2020-09-20
2547,Sistema,11566625300,2020-09-21
2548,Sistema,11598489900,2020-09-22
2549,Sistema,11631312800,2020-09-23
2550,Sistema,11650265300,2020-09-24
2551,Sistema,11662544500,2020-09-25
2552,Sistema,11676977700,2020-09-26
2553,Sistema,11717973000,2020-09-27
2554,Sistema,11701275400,2020-09-28
2555,Sistema,11676774000,2020-09-29
2556,Sistema,11696674200,2020-09-30
2557,Sistema,11684803600,2020-10-01
2558,Sistema,11685143100,2020-10-02
2559,Sistema,11649381800,2020-10-03
2560,Sistema,11725144400,2020-10-04
2561,Sistema,11726060300,2020-10-05
2562,Sistema,11759633300,2020-10-06
2563,Sistema,11733276800,2020-10-07
2564,Sistema,11732474700,2020-10-08
2565,Sistema,11732281900,2020-10-09
2566,Sistema,11709901600,2020-10-10
2567,Sistema,11671670700,2020-10-11
2568,Sistema,11655512400,2020-10-12
2569,Sistema,11667256200,2020-10-13
2570,Sistema,11675581100,2020-10-14
2571,Sistema,11647996400,2020-10-15
2572,Sistema,11615358900,2020-10-16
2573,Sistema,11575339400,2020-10-17
2574,Sistema,11572090700,2020-10-18
2575,Sistema,11556592300,2020-10-19
2576,Sistema,11517431300,2020-10-20
2577,Sistema,11483559200,2020-10-21
2578,Sistema,11497870100,2020-10-22
2579,Sistema,11483428600,2020-10-23
2580,Sistema,11536975300,2020-10-24
2581,Sistema,11536361700,2020-10-25
2582,Sistema,11517594200,2020-10-26
2583,Sistema,11472944600,2020-10-27
2584,Sistema,11454777300,2020-10-28
2585,Sistema,11431772800,2020-10-29
2586,Sistema,11389142700,2020-10-30
2587,Sistema,11498831000,2020-10-31
2588,Sistema,11676045000,2020-11-01
2589,Sistema,11702859500,2020-11-02
2590,Sistema,11714768600,2020-11-03
2591,Sistema,11703602800,2020-11-04
2592,Sistema,11718728300,2020-11-05
2593,Sistema,11753286600,2020-11-06
2594,Sistema,11757091200,2020-11-07
2595,Sistema,11791355900,2020-11-08
2596,Sistema,11786934300,2020-11-09
2597,Sistema,11842220800,2020-11-10
2598,Sistema,12022020200,2020-11-11
2599,Sistema,12102760100,2020-11-12
2600,Sistema,12306993200,2020-11-13
2601,Sistema,12441919900,2020-11-14
2602,Sistema,12535272000,2020-11-15
2603,Sistema,12646015000,2020-11-16
2604,Sistema,12719178900,2020-11-17
2605,Sistema,12823648300,2020-11-18
2606,Sistema,12869123900,2020-11-19
2607,Sistema,12869525700,2020-11-20
2608,Sistema,12905680200,2020-11-21
2609,Sistema,12924859800,2020-11-22
2610,Sistema,12910292100,2020-11-23
2611,Sistema,12900196800,2020-11-24
2612,Sistema,12872504300,2020-11-25
2613,Sistema,12860939200,2020-11-26
2614,Sistema,12791897300,2020-11-27
2615,Sistema,12929555600,2020-11-28
2616,Sistema,12993958900,2020-11-29
2617,Sistema,12971922100,2020-11-30
2618,Sistema,12961778700,2020-12-01
2619,Sistema,12966947700,2020-12-02
2620,Sistema,13035773900,2020-12-03
2621,Sistema,13020341300,2020-12-04
2622,Sistema,12994430400,2020-12-05
2623,Sistema,13007256800,2020-12-06
2624,Sistema,12981152000,2020-12-07
2625,Sistema,12959186200,2020-12-08
2626,Sistema,12884375000,2020-12-09
2627,Sistema,12850088800,2020-12-10
2628,Sistema,12768674600,2020-12-11
2629,Sistema,12707059900,2020-12-12
2630,Sistema,12665101200,2020-12-13
2631,Sistema,12600925500,2020-12-14
2632,Sistema,12561372500,2020-12-15
2633,Sistema,12509228800,2020-12-16
2634,Sistema,12454254000,2020-12-17
2635,Sistema,12407537100,2020-12-18
2636,Sistema,12372511000,2020-12-19
2637,Sistema,12364250200,2020-12-20
2638,Sistema,12273286600,2020-12-21
2639,Sistema,12276929000,2020-12-22
2640,Sistema,12226734500,2020-12-23
2641,Sistema,12212373400,2020-12-24
2642,Sistema,12259422700,2020-12-25
2643,Sistema,12278883800,2020-12-26
2644,Sistema,12265948600,2020-12-27
2645,Sistema,12246116100,2020-12-28
2646,Sistema,12212356700,2020-12-29
2647,Sistema,12180214100,2020-12-30
2648,Sistema,12165376700,2020-12-31
2649,Sistema,12171761700,2021-01-01
2650,Sistema,12162106100,2021-01-02
2651,Sistema,12162884000,2021-01-03
2652,Sistema,12119595700,2021-01-04
